Titik Koordinat,Kondisi,Jenis PJU,Jenis Tiang,Jenis Lampu,Kecamatan,Kondisi_Biner,Latitude,Longitude,index_right,Kecamatan_Final
-7.2068934 108.1647134,Baik,PJU Solar Cell,Tiang Tunggal,LED,Rajapolah,0,-7.2068934,108.1647134,34.0,Jamanis
-7.2038591 108.1566755,Rusak Berat,PJU Konvensional,Tiang Tunggal,SON T,Rajapolah,1,-7.2038591,108.1566755,34.0,Jamanis
-7.1969580 108.1604306,Baik,PJU Konvensional,Tiang Tunggal,SON T,Rajapolah,0,-7.196958,108.1604306,34.0,Jamanis
-7.2390493 108.1818420,Baik,PJU Solar Cell,Tiang Tunggal,LED,Rajapolah,0,-7.2390493,108.181842,33.0,Rajapolah
-7.2385577 108.1818410,Baik,PJU Konvensional,Tiang Stang,SON T,Rajapolah,0,-7.2385577,108.181841,33.0,Rajapolah
-7.2318174 108.1772457,Baik,PJU Konvensional,Tiang Tunggal,SON T,Rajapolah,0,-7.2318174,108.1772457,33.0,Rajapolah
-7.2267285 108.1719356,Baik,PJU Konvensional,Tiang Tunggal,SON T,Rajapolah,0,-7.2267285,108.1719356,33.0,Rajapolah
-7.2253864 108.1723386,Baik,PJU Konvensional,Tiang Tunggal,SON T,Rajapolah,0,-7.2253864,108.1723386,33.0,Rajapolah
-7.2249650 108.1723087,Baik,PJU Konvensional,Tiang Tunggal,SON T,Rajapolah,0,-7.224965,108.1723087,33.0,Rajapolah
-7.2211183 108.1781077,Baik,PJU Solar Cell,Tiang Tunggal,LED,Rajapolah,0,-7.2211183,108.1781077,33.0,Rajapolah
-7.2234506 108.1700704,Baik,PJU Solar Cell,Tiang Tunggal,LED,Rajapolah,0,-7.2234506,108.1700704,33.0,Rajapolah
-7.2235790 108.1732857,Baik,PJU Solar Cell,Tiang Tunggal,LED,Rajapolah,0,-7.223579,108.1732857,33.0,Rajapolah
-7.2211868 108.1798528,Baik,PJU Konvensional,Tiang Tunggal,SON T,Rajapolah,0,-7.2211868,108.1798528,33.0,Rajapolah
-7.2216917 108.1803114,Baik,PJU Solar Cell,Tiang Tunggal,LED,Rajapolah,0,-7.2216917,108.1803114,33.0,Rajapolah
-7.1949339 108.1840082,Baik,PJU Solar Cell,Tiang Tunggal,LED,Rajapolah,0,-7.1949339,108.1840082,33.0,Rajapolah
-7.1972973 108.1835428,Baik,PJU Solar Cell,Tiang Tunggal,LED,Rajapolah,0,-7.1972973,108.1835428,33.0,Rajapolah
-7.2234493 108.1700641,Baik,PJU Solar Cell,Tiang Tunggal,LED,Rajapolah,0,-7.2234493,108.1700641,33.0,Rajapolah
-7.2234493 108.1700641,Baik,PJU Solar Cell,Tiang Tunggal,LED,Rajapolah,0,-7.2234493,108.1700641,33.0,Rajapolah
-7.2205515 108.1679920,Baik,PJU Solar Cell,Tiang Stang,LED,Rajapolah,0,-7.2205515,108.167992,33.0,Rajapolah
-7.2148810 108.1687474,Baik,PJU Solar Cell,Tiang Tunggal,LED,Rajapolah,0,-7.214881,108.1687474,33.0,Rajapolah
-7.2148434 108.1710105,Baik,PJU Konvensional,Tiang Tunggal,SON T,Rajapolah,0,-7.2148434,108.1710105,33.0,Rajapolah
-7.2148055 108.1734453,Baik,PJU Konvensional,Tiang Tunggal,SON T,Rajapolah,0,-7.2148055,108.1734453,33.0,Rajapolah
-7.2289806 108.1946053,Baik,PJU Solar Cell,Tiang Stang,LED,Rajapolah,0,-7.2289806,108.1946053,33.0,Rajapolah
-7.2127612 108.1628402,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Rajapolah,0,-7.2127612,108.1628402,33.0,Rajapolah
-7.2162996 108.1781422,Baik,PJU Konvensional,Tiang Stang,Mercury,Rajapolah,0,-7.2162996,108.1781422,33.0,Rajapolah
-7.1917922 108.1856886,Baik,PJU Konvensional,Tiang Stang,Mercury,Rajapolah,0,-7.1917922,108.1856886,33.0,Rajapolah
-7.2089570 108.1875779,Baik,PJU Konvensional,Tiang Stang,Mercury,Rajapolah,0,-7.208957,108.1875779,33.0,Rajapolah
-7.2121429 108.1916357,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Rajapolah,0,-7.2121429,108.1916357,33.0,Rajapolah
-7.2184510 108.1904207,Rusak Berat,PJU Konvensional,Tiang Tunggal,Mercury,Rajapolah,1,-7.218451,108.1904207,33.0,Rajapolah
-7.3779223 108.0452646,Baik,PJU Konvensional,Tiang Stang,SON T,Salawu,0,-7.3779223,108.0452646,13.0,Salawu
-7.377497 108.045613,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Salawu,0,-7.377497,108.045613,13.0,Salawu
-7.377143 108.045122,Baik,PJU Konvensional,Tiang Stang,SON T,Salawu,0,-7.377143,108.045122,13.0,Salawu
-7.377172 108.045589,Baik,PJU Konvensional,Tiang Stang,Mercury,Salawu,0,-7.377172,108.045589,13.0,Salawu
-7.376941 108.045555,Baik,PJU Konvensional,Tiang Stang,Mercury,Salawu,0,-7.376941,108.045555,13.0,Salawu
-7.377237 108.045148,Baik,PJU Konvensional,Tiang Stang,Mercury,Salawu,0,-7.377237,108.045148,13.0,Salawu
-7.376847 108.046048,Baik,PJU Konvensional,Tiang Stang,Mercury,Salawu,0,-7.376847,108.046048,13.0,Salawu
-7.3772435 108.0463433,Baik,PJU Solar Cell,Tiang Stang,LED,Salawu,0,-7.3772435,108.0463433,13.0,Salawu
-7.377751 108.045753,Baik,PJU Konvensional,Tiang Stang,SON T,Salawu,0,-7.377751,108.045753,13.0,Salawu
-7.377052 108.046124,Baik,PJU Konvensional,Tiang Stang,Mercury,Salawu,0,-7.377052,108.046124,13.0,Salawu
-7.3772435 108.0463433,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.3772435,108.0463433,13.0,Salawu
-7.3772435 108.0463433,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.3772435,108.0463433,13.0,Salawu
-7.380922 108.0472087,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.380922,108.0472087,13.0,Salawu
-7.376133 108.033970,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Salawu,0,-7.376133,108.03397,13.0,Salawu
-7.3804237 108.0477501,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.3804237,108.0477501,13.0,Salawu
-7.384177 108.034509,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.384177,108.034509,13.0,Salawu
-7.375387 108.032930,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Salawu,0,-7.375387,108.03293,13.0,Salawu
-7.3772435 108.0463433,Baik,PJU Solar Cell,Tiang Stang,LED,Salawu,0,-7.3772435,108.0463433,13.0,Salawu
-7.375643 108.032997,Baik,PJU Konvensional,Tiang Stang,Mercury,Salawu,0,-7.375643,108.032997,13.0,Salawu
-7.3806403 108.04717,Baik,PJU Konvensional,Tiang Stang,SON T,Salawu,0,-7.3806403,108.04717,13.0,Salawu
-7.3806974 108.0472393,Baik,PJU Konvensional,Tiang Stang,SON T,Salawu,0,-7.3806974,108.0472393,13.0,Salawu
-7.3806509 108.0471812,Baik,PJU Konvensional,Tiang Stang,SON T,Salawu,0,-7.3806509,108.0471812,13.0,Salawu
-7.3810008 108.0477892,Baik,PJU Konvensional,Tiang Stang,SON T,Salawu,0,-7.3810008,108.0477892,13.0,Salawu
-7.3772435 108.0463433,Baik,PJU Konvensional,Tiang Tunggal,SON T,Salawu,0,-7.3772435,108.0463433,13.0,Salawu
-7.374989 108.029903,Baik,PJU Konvensional,Tiang Tunggal,SON T,Salawu,0,-7.374989,108.029903,13.0,Salawu
-7.373515 108.029746,Baik,PJU Konvensional,Tiang Stang,SON T,Salawu,0,-7.373515,108.029746,13.0,Salawu
-7.3812217 108.04822,Baik,PJU Konvensional,Tiang Stang,SON T,Salawu,0,-7.3812217,108.04822,13.0,Salawu
-7.372031 108.028215,Baik,PJU Konvensional,Tiang Stang,Mercury,Salawu,0,-7.372031,108.028215,13.0,Salawu
-7.3814961 108.0478472,Baik,PJU Konvensional,Tiang Tunggal,SON T,Salawu,0,-7.3814961,108.0478472,13.0,Salawu
-7.3812462 108.0482525,Baik,PJU Konvensional,Tiang Stang,SON T,Salawu,0,-7.3812462,108.0482525,13.0,Salawu
-7.368222 108.031449,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.368222,108.031449,13.0,Salawu
-7.366446 108.015835,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.366446,108.015835,13.0,Salawu
-7.368123 108.035763,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.368123,108.035763,13.0,Salawu
-7.367179 108.022263,Baik,PJU Konvensional,Tiang Tunggal,SON T,Salawu,0,-7.367179,108.022263,13.0,Salawu
-7.3813024 108.0482389,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.3813024,108.0482389,13.0,Salawu
-7.3816019 108.0480909,Baik,PJU Konvensional,Tiang Stang,SON T,Salawu,0,-7.3816019,108.0480909,13.0,Salawu
-7.365717 108.036858,Baik,PJU Konvensional,Tiang Tunggal,SON T,Salawu,0,-7.365717,108.036858,13.0,Salawu
-7.367663 108.022053,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.367663,108.022053,13.0,Salawu
-7.367536 108.048060,Baik,PJU Konvensional,Tiang Tunggal,SON T,Salawu,0,-7.367536,108.04806,13.0,Salawu
-7.364321 108.050395,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.364321,108.050395,13.0,Salawu
-7.370650 108.049623,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.37065,108.049623,13.0,Salawu
-7.364386 108.047133,Baik,PJU Konvensional,Tiang Tunggal,SON T,Salawu,0,-7.364386,108.047133,13.0,Salawu
-7.364704 108.055608,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Salawu,0,-7.364704,108.055608,13.0,Salawu
-7.3718787 108.0118912,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.3718787,108.0118912,13.0,Salawu
-7.377995 108.046732,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.377995,108.046732,13.0,Salawu
-7.377371 108.047128,Baik,PJU Konvensional,Tiang Stang,SON T,Salawu,0,-7.377371,108.047128,13.0,Salawu
-7.375920 108.047131,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.37592,108.047131,13.0,Salawu
-7.370075 108.010084,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.370075,108.010084,13.0,Salawu
-7.377486 108.047280,Baik,PJU Konvensional,Tiang Tunggal,SON T,Salawu,0,-7.377486,108.04728,13.0,Salawu
-7.377071 108.038347,Baik,PJU Konvensional,Tiang Tunggal,SON T,Salawu,0,-7.377071,108.038347,13.0,Salawu
-7.376444 108.008378,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.376444,108.008378,13.0,Salawu
-7.369426 108.008244,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.369426,108.008244,13.0,Salawu
-7.366543 108.017097,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.366543,108.017097,13.0,Salawu
-7.376166 107.991400,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.376166,107.9914,13.0,Salawu
-7.399778 108.045152,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.399778,108.045152,13.0,Salawu
-7.397249 108.044373,Baik,PJU Konvensional,Tiang Tunggal,SON T,Salawu,0,-7.397249,108.044373,13.0,Salawu
-7.397479 108.043568,Rusak Berat,PJU Konvensional,Tiang Tunggal,Mercury,Salawu,1,-7.397479,108.043568,13.0,Salawu
-7.364401 107.995635,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.364401,107.995635,13.0,Salawu
-7.394059 108.037748,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.394059,108.037748,13.0,Salawu
-7.363833 107.994430,Baik,PJU Konvensional,Tiang Tunggal,SON T,Salawu,0,-7.363833,107.99443,13.0,Salawu
-7.389471 108.031424,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.389471,108.031424,13.0,Salawu
-7.383622 108.030442,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.383622,108.030442,13.0,Salawu
-7.370011 107.991173,Baik,PJU Konvensional,Tiang Tunggal,SON T,Salawu,0,-7.370011,107.991173,13.0,Salawu
-7.370310 107.991497,Baik,PJU Konvensional,Tiang Tunggal,SON T,Salawu,0,-7.37031,107.991497,13.0,Salawu
-7.384147 108.034440,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.384147,108.03444,13.0,Salawu
-7.370705 107.993379,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.370705,107.993379,13.0,Salawu
-7.377111 107.971501,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.377111,107.971501,13.0,Salawu
-7.404261 108.047317,Baik,PJU Konvensional,Tiang Tunggal,SON T,Salawu,0,-7.404261,108.047317,13.0,Salawu
-7.375447 107.9625989,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.375447,107.9625989,13.0,Salawu
-7.357857 107.983374,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.357857,107.983374,26.0,Cigalontang
-7.362903 107.980057,Baik,PJU Konvensional,Tiang Tunggal,SON T,Salawu,0,-7.362903,107.980057,13.0,Salawu
-7.335759 107.948853,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.335759,107.948853,13.0,Salawu
-7.335076 107.949001,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.335076,107.949001,13.0,Salawu
-7.337839 107.952141,Baik,PJU Konvensional,Tiang Tunggal,SON T,Salawu,0,-7.337839,107.952141,13.0,Salawu
-7.339393 107.952261,Baik,PJU Konvensional,Tiang Tunggal,SON T,Salawu,0,-7.339393,107.952261,13.0,Salawu
-7.342581 107.962045,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.342581,107.962045,13.0,Salawu
-7.359904 107.958701,Baik,PJU Konvensional,Tiang Tunggal,SON T,Salawu,0,-7.359904,107.958701,13.0,Salawu
-7.359037 107.958750,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.359037,107.95875,13.0,Salawu
-7.348522 107.967319,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.348522,107.967319,13.0,Salawu
-7.39448 108.051192,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Salawu,0,-7.39448,108.051192,13.0,Salawu
-7.377458 108.045612,Baik,PJU Konvensional,Tiang Tunggal,SON T,Salawu,0,-7.377458,108.045612,13.0,Salawu
-7.377745 108.045692,Baik,PJU Konvensional,Tiang Stang,SON T,Salawu,0,-7.377745,108.045692,13.0,Salawu
-7.377690 108.046065,Rusak Berat,PJU Konvensional,Tiang Tunggal,Mercury,Salawu,1,-7.37769,108.046065,13.0,Salawu
-7.357043 107.980656,Baik,PJU Konvensional,Tiang Stang,SON T,Salawu,0,-7.357043,107.980656,13.0,Salawu
-7.377860 108.045231,Baik,PJU Konvensional,Tiang Tunggal,SON T,Salawu,0,-7.37786,108.045231,13.0,Salawu
-7.360038 107.983554,Baik,PJU Konvensional,Tiang Tunggal,SON T,Salawu,0,-7.360038,107.983554,13.0,Salawu
-7.375686 108.037939,Rusak Berat,PJU Solar Cell,Tiang Tunggal,LED,Salawu,1,-7.375686,108.037939,13.0,Salawu
-7.376988 108.033941,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.376988,108.033941,13.0,Salawu
-7.376153 108.033975,Baik,PJU Konvensional,Tiang Tunggal,SON T,Salawu,0,-7.376153,108.033975,13.0,Salawu
-7.375656 108.033056,Baik,PJU Konvensional,Tiang Stang,SON T,Salawu,0,-7.375656,108.033056,13.0,Salawu
-7.373588 108.030937,Baik,PJU Konvensional,Tiang Tunggal,SON T,Salawu,0,-7.373588,108.030937,13.0,Salawu
-7.373145 108.029491,Baik,PJU Konvensional,Tiang Stang,SON T,Salawu,0,-7.373145,108.029491,13.0,Salawu
-7.371993 107.998331,Baik,PJU Solar Cell,Tiang Tunggal,LED,Salawu,0,-7.371993,107.998331,13.0,Salawu
-7.371970 108.028168,Baik,PJU Konvensional,Tiang Stang,SON T,Salawu,0,-7.37197,108.028168,13.0,Salawu
-7.371448 108.027338,Baik,PJU Konvensional,Tiang Tunggal,SON T,Salawu,0,-7.371448,108.027338,13.0,Salawu
-7.374734 108.004528,Rusak Berat,PJU Solar Cell,Tiang Stang,LED,Salawu,1,-7.374734,108.004528,13.0,Salawu
